BatchID,param,grid_value,grid_log,nll_prof,nll_min,nll_thresh_95,sse_min,n_fixed
F14,lambda,0.002273793970911046,-6.0863054898203925,-23.604433896051766,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.0028788467734808536,-5.850365490900835,-29.851686810502294,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.0036449031228015993,-5.614425491981277,-32.67218338939456,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.005019497288724917,-5.2944254919812765,-30.31309180778098,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.0069124890793121375,-4.974425491981277,-27.812713869063835,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.009519380631789845,-4.654425491981277,-26.235236885462673,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.013109403367319765,-4.334425491981277,-25.246667423027283,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.01805332335101534,-4.014425491981276,-24.61233025932089,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.02486173282521787,-3.694425491981277,-24.197197483610662,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.03423778254311017,-3.3744254919812766,-23.921354057873266,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.04714980092941396,-3.0544254919812768,-23.735709110158915,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.06493129994280927,-2.734425491981277,-23.609312958199034,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.08941869592566841,-2.4144254919812767,-23.52232113018507,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.12314096880995248,-2.094425491981277,-23.46185032023207,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.16958084707541365,-1.774425491981277,-23.41944071769644,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.2335344928071623,-1.4544254919812767,-23.389470822598053,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.3216068339748592,-1.1344254919812764,-23.36815807798571,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.44289370026696284,-0.814425491981277,-22.18521102193156,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.6099212112871222,-0.4944254919812767,-17.403420140134212,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,0.8399394341209138,-0.17442549198127644,-13.909158419224072,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,1.156703915088542,0.14557450801872296,-11.509398177629711,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,1.5929290765845332,0.46557450801872324,-9.748553400415865,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,2.1936668579825995,0.7855745080187235,-8.379657348756242,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,3.0209595358314587,1.105574508018723,-7.269965776809062,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,4.160247251728968,1.4255745080187232,-6.343634845861312,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,5.729191996858326,1.7455745080187235,-5.553838293285631,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,7.889829366084959,2.065574508018723,-4.869935843540979,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,lambda,10.865303075908765,2.385574508018723,-4.271131722780172,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.008398505692879494,-4.779701482662653,-24.283022990133652,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
