loss_mode,diluent_encoding,hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse,optimizer,use_scheduler,rel_eps
absolute,onehot,55,4,swish,0.1,True,0.034086888080144,0.0509829057124875,0.0156281243675097,adamw,False,
absolute,onehot,61,4,swish,0.2,True,0.0334638521832927,0.0547517616972322,0.0180462314709963,adamw,False,
absolute,onehot,55,4,swish,0.1,True,0.0357069437588154,0.0531345403216212,0.0159575525368721,adamw,False,
absolute,onehot,53,4,swish,0.1,True,0.0299833182076452,0.0568693696113565,0.0232764815453121,adamw,False,
absolute,onehot,54,4,swish,0.1,True,0.0429323615633076,0.058778810177546,0.0181559445283457,adamw,False,
absolute,onehot,58,4,mish,0.1,True,0.0389565110185684,0.0546663635441417,0.0045547144063901,adamw,False,
absolute,onehot,56,4,gelu,0.1,True,0.0328738621662669,0.0535223508791481,0.0072293100392701,adamw,False,
absolute,onehot,50,5,swish,0.1,True,0.0281053582898505,0.0504068975074787,0.0097908413757768,adamw,False,
absolute,onehot,50,5,swish,0.0,True,0.0262898146175074,0.0572055334402908,0.0156996600330158,adamw,False,
absolute,onehot,47,5,swish,0.1,True,0.028620879822571,0.053792467880727,0.0124945733461299,adamw,False,
absolute,onehot,59,5,swish,0.1,True,0.0241698405242038,0.0626907232205979,0.012553584965083,adamw,False,
absolute,onehot,57,5,swish,0.2,True,0.0210959141076201,0.0591753929149457,0.0198681140829354,adamw,False,
absolute,onehot,51,5,gelu,0.1,True,0.0447735853464011,0.0533357675755834,0.009835507803261,adamw,False,
absolute,onehot,52,3,swish,0.1,True,0.0357485798132161,0.053584143590336,0.0227444672375994,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0108531836091741,0.0528828594943715,0.0196387062959975,adamw,False,
absolute,onehot,50,5,gelu,0.1,True,0.0403236459159728,0.0631335218324723,0.0090884304970678,adamw,False,
absolute,onehot,49,4,gelu,0.1,True,0.0301452805431333,0.0500452899138364,0.011558052335521,adamw,False,
absolute,onehot,33,4,mish,0.1,True,0.0301038618709391,0.0535435470278263,0.0179363324733078,adamw,False,
absolute,onehot,48,5,gelu,0.1,True,0.0129211781840087,0.0551398004832058,0.0216585461745932,adamw,False,
absolute,onehot,55,4,gelu,0.1,True,0.0278961774925443,0.052317982162156,0.0122867377327157,adamw,False,
absolute,onehot,47,4,swish,0.0,True,0.0191543864452565,0.0572587813781178,0.0315909418234803,adamw,False,
absolute,onehot,60,4,gelu,0.1,True,0.0224661696322678,0.055066955467339,0.0186654945577999,adamw,False,
absolute,onehot,49,4,gelu,0.1,True,0.0341465450945223,0.0606149162929894,0.0215936233676503,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0370179338066926,0.0502513458077801,0.008632141202914,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0315299413426316,0.0555891953497878,0.0188033934663936,adamw,False,
absolute,onehot,51,4,gelu,0.1,True,0.0363769450857711,0.0507424936037746,0.0098068653155383,adamw,False,
absolute,onehot,49,4,gelu,0.2,True,0.0429962676699606,0.0585637086316088,0.0087421930068967,adamw,False,
absolute,onehot,51,5,gelu,0.1,True,0.0380592125473545,0.0477953405318998,0.0070047207597299,adamw,False,
absolute,onehot,45,5,gelu,0.1,True,0.0467323643146326,0.0591588564661084,0.006622708702175,adamw,False,
absolute,onehot,53,5,gelu,0.1,True,0.0377497384217603,0.0566410326864022,0.0037880974762437,adamw,False,
absolute,onehot,58,5,gelu,0.1,True,0.0256724991025044,0.0502106972743713,0.0140812286599177,adamw,False,
absolute,onehot,62,5,gelu,0.1,True,0.0255512297547314,0.0525775482531791,0.0146938322170392,adamw,False,
absolute,onehot,59,5,gelu,0.1,True,0.0275646069739021,0.0556991523095871,0.0067261599339391,adamw,False,
absolute,onehot,58,5,gelu,0.1,True,0.030727265934393,0.0552250223154824,0.0143183354781343,adamw,False,
absolute,onehot,50,5,gelu,0.1,True,0.0414910451847882,0.0585646061298265,0.0075008842744434,adamw,False,
absolute,onehot,56,5,gelu,0.1,True,0.0248495743295764,0.0625723873679453,0.0154368336152004,adamw,False,
absolute,onehot,51,5,gelu,0.2,True,0.0498560761094036,0.0774840185564831,0.0117869192892894,adamw,False,
absolute,onehot,54,5,gelu,0.1,True,0.0329920101638426,0.0617875435639312,0.0211477438171476,adamw,False,
absolute,onehot,57,5,leakyrelu,0.0,True,0.0375612524089668,0.0635339732767606,0.0188806148587943,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0440405705763217,0.0497300276379448,0.0088294793129931,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0414887527221766,0.049695214942315,0.009145365027048,adamw,False,
absolute,onehot,64,3,mish,0.1,True,0.0449253094375251,0.060104332334098,0.0232885574667236,adamw,False,
absolute,onehot,62,3,gelu,0.1,True,0.0411178733110992,0.0559535972598282,0.017920358908892,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0458174294386522,0.0559528525689725,0.0158966309997421,adamw,False,
absolute,onehot,63,3,gelu,0.1,True,0.0011202036878986,0.0642932687021317,0.0200851078161957,adamw,False,
absolute,onehot,59,3,gelu,0.1,True,0.0391442485427651,0.0509567842900489,0.0104914560372764,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0423630105064557,0.0464085273966485,0.0068215194663212,adamw,False,
absolute,onehot,60,3,gelu,0.1,True,0.0353785092000356,0.047054806867586,0.0078103556744661,adamw,False,
absolute,onehot,60,3,gelu,0.1,True,0.0350466839918363,0.0611150923707046,0.0272286273592588,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0416709650731324,0.0539336660854459,0.0186846600426375,adamw,False,
absolute,onehot,62,3,gelu,0.1,True,0.0365957401826796,0.050094585060756,0.0137337872303955,adamw,False,
absolute,onehot,63,3,gelu,0.1,True,0.0373380535953187,0.0528702970331914,0.0177765560076175,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0324283022376113,0.0578878986325676,0.020086085578914,adamw,False,
absolute,onehot,64,3,gelu,0.1,True,0.0434122066441586,0.0577447076895479,0.0171804956485057,adamw,False,
absolute,onehot,62,3,gelu,0.1,True,0.0352642370863712,0.0529674508701352,0.0159273913640123,adamw,False,
absolute,onehot,60,3,gelu,0.1,True,0.0382011062055116,0.0550225241336447,0.0171415755962054,adamw,False,
absolute,onehot,58,3,gelu,0.1,True,0.0400427561200877,0.0588725197517639,0.0253103279567661,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0460012389822547,0.0522809329789324,0.0107646666351532,adamw,False,
absolute,onehot,59,3,gelu,0.1,True,0.049734194412032,0.050590238289774,0.014072083216585,adamw,False,
absolute,onehot,62,3,gelu,0.1,True,0.032369923131255,0.0516613768636567,0.0174498772870236,adamw,False,
absolute,onehot,60,3,gelu,0.1,True,0.0348418003400839,0.0627456350848738,0.0299438750830762,adamw,False,
absolute,onehot,58,3,gelu,0.0,True,0.0307477542385209,0.0568576434370599,0.0202317409114943,adamw,False,
absolute,onehot,63,3,gelu,0.1,True,0.0300243619175302,0.0589467050514047,0.0211343402748739,adamw,False,
absolute,onehot,52,3,mish,0.1,True,0.0274802758760015,0.049062332672352,0.0148883152660105,adamw,False,
absolute,onehot,53,3,mish,0.1,True,0.0421571479674535,0.0497253983149719,0.0147246933255461,adamw,False,
absolute,onehot,52,3,mish,0.1,True,0.0409123612808828,0.0554902519806399,0.0151211153983995,adamw,False,
absolute,onehot,52,3,mish,0.1,True,0.0423773203158449,0.0519399163401013,0.0089362643637192,adamw,False,
absolute,onehot,53,3,mish,0.1,True,0.0372677110604559,0.0573513466076816,0.0233217134703053,adamw,False,
absolute,onehot,53,3,mish,0.1,True,0.0453055034873669,0.0505519452722481,0.0131984293757192,adamw,False,
absolute,onehot,54,3,mish,0.1,True,0.0263890989227742,0.0507917503343663,0.0210626498986737,adamw,False,
absolute,onehot,41,3,mish,0.1,True,0.0357801881097105,0.0555942077143539,0.0191755094770819,adamw,False,
absolute,onehot,29,3,mish,0.1,True,0.0401152499637883,0.0617285359426608,0.0200807162003444,adamw,False,
absolute,onehot,59,3,mish,0.1,True,0.0337624203247615,0.0488438724177552,0.0105708037338423,adamw,False,
absolute,onehot,60,3,mish,0.1,True,0.0287432748589646,0.0604215286242462,0.0260326787036855,adamw,False,
absolute,onehot,62,3,mish,0.1,True,0.0340428616745961,0.0477061122657269,0.0160863802803826,adamw,False,
absolute,onehot,61,3,mish,0.1,True,0.0329173552948658,0.0595831628503869,0.0177680310901441,adamw,False,
absolute,onehot,59,3,mish,0.1,True,0.0316444013164531,0.0577534380748103,0.0269827730551591,adamw,False,
absolute,onehot,63,3,mish,0.1,True,0.0288989332963585,0.0582114983791313,0.0222107651008755,adamw,False,
absolute,onehot,62,3,mish,0.1,True,0.0341049307091849,0.0604776053324379,0.0290139258893809,adamw,False,
absolute,onehot,57,3,mish,0.1,True,0.0435606497882302,0.049233838491725,0.0105634671397157,adamw,False,
absolute,onehot,61,3,mish,0.1,True,0.0453795611968152,0.0574033237881012,0.0220266624213947,adamw,False,
absolute,onehot,55,3,mish,0.1,True,0.0430736522277333,0.05556377757308,0.0081414511906092,adamw,False,
absolute,onehot,57,3,mish,0.1,True,0.0402299296935972,0.0540660694131226,0.0127942172939941,adamw,False,
absolute,onehot,60,3,mish,0.1,True,0.0390160257834885,0.0493209269458341,0.0171801011153107,adamw,False,
absolute,onehot,60,3,mish,0.1,True,0.0385856050612498,0.0585275477332475,0.0259702804050414,adamw,False,
absolute,onehot,62,3,mish,0.1,True,0.0473022093522521,0.0541856358040062,0.0195824583683442,adamw,False,
absolute,onehot,64,3,mish,0.1,True,0.0428531989240025,0.0518738044964266,0.0199217947995431,adamw,False,
absolute,onehot,59,3,mish,0.1,True,0.0358088178625913,0.0517785901132078,0.016347636744211,adamw,False,
absolute,onehot,12,3,mish,0.1,True,0.0387030933503342,0.0553917002191427,0.0195421205182389,adamw,False,
absolute,onehot,61,3,mish,0.1,True,0.0429658407085157,0.0524365234411361,0.0156191958686155,adamw,False,
absolute,onehot,56,3,mish,0.1,True,0.0473823110823449,0.0528419344718671,0.0120874111873735,adamw,False,
absolute,onehot,60,3,mish,0.1,True,0.0344140866566456,0.0579844374701557,0.0314805084730728,adamw,False,
absolute,onehot,58,3,leakyrelu,0.1,True,0.0392851384458641,0.0548299123782326,0.0156222831759532,adamw,False,
absolute,onehot,58,3,mish,0.1,True,0.0361573134765729,0.0511765405021815,0.0105519976370136,adamw,False,
absolute,onehot,57,3,mish,0.1,True,0.0313347282790822,0.0562746713699184,0.0173699476611673,adamw,False,
absolute,onehot,59,3,gelu,0.1,True,0.0058500724795709,0.0638514634652011,0.0227523863638056,adamw,False,
absolute,onehot,51,3,gelu,0.1,True,0.0270561859410104,0.053811353300198,0.0181779055084186,adamw,False,
absolute,onehot,62,3,mish,0.1,True,0.0410799606314599,0.0540675865324518,0.0138179797658435,adamw,False,
absolute,onehot,55,3,gelu,0.1,True,0.023810130529791,0.0586076429039461,0.0212652944495665,adamw,False,
absolute,onehot,61,3,gelu,0.1,True,0.0369835861748133,0.0532540558095507,0.0142541215792383,adamw,False,
absolute,onehot,60,3,gelu,0.1,True,0.0333959359695082,0.0560293830001598,0.0183589131450957,adamw,False,
absolute,onehot,54,3,mish,0.1,True,0.0446590506867113,0.0580406325832059,0.0232536734784028,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0369734870205358,0.0530412653701758,0.0144462140935405,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0394126244599351,0.0485922658086501,0.0060106894109786,adamw,False,
absolute,onehot,51,4,gelu,0.1,True,0.0419597370955907,0.0524752316010875,0.0070838498177556,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0392966809939796,0.049289264971436,0.0132122868660863,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0392698247953031,0.0490958175387216,0.0079140445166644,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0394674807131692,0.059875205091688,0.0227655385301649,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0467539236799427,0.0545164547500568,0.0077995560706125,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0425328440502787,0.047447195368698,0.0048426423284533,adamw,False,
absolute,onehot,48,4,gelu,0.1,True,0.039918074327954,0.0547317211815382,0.0124073410837462,adamw,False,
absolute,onehot,52,4,mish,0.1,True,0.0430746925416583,0.0518663660958052,0.0117343007112663,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0435785857526475,0.0561010033921294,0.0064870188519604,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.049736609392644,0.0542911266120592,0.0091326207899407,adamw,False,
absolute,onehot,50,4,gelu,0.1,True,0.007331386427499,0.0579967416846631,0.0198911513320717,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0385083966608283,0.0579291150248815,0.0210726178111062,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0409190355520597,0.0562491689315255,0.014719406599186,adamw,False,
absolute,onehot,51,4,gelu,0.1,True,0.0349670585415388,0.0564394265309468,0.0167740077733324,adamw,False,
absolute,onehot,55,4,gelu,0.1,True,0.0447091624838042,0.0600392479874454,0.0087624590583885,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0386938640854914,0.0551736982426046,0.0110873184106623,adamw,False,
absolute,onehot,49,4,leakyrelu,0.1,True,0.0342019179355018,0.0572208050724714,0.0145529656320995,adamw,False,
absolute,onehot,51,4,mish,0.1,True,0.0032638923602147,0.0607820342069199,0.0214991353646942,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0374905146106,0.0579065152493602,0.0160724801401367,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0423746896789587,0.0509375874491322,0.007465559318881,adamw,False,
absolute,onehot,22,3,gelu,0.1,True,0.0370901531949083,0.0659290534576817,0.0289570038590634,adamw,False,
absolute,onehot,63,4,gelu,0.1,True,0.0313994867278317,0.0541386196632612,0.0174394829173083,adamw,False,
absolute,onehot,54,3,gelu,0.1,True,0.0406890619070511,0.0507219340444551,0.0113807877810047,adamw,False,
absolute,onehot,62,4,gelu,0.2,True,0.0468249871942919,0.0723282022497087,0.010946550433417,adamw,False,
absolute,onehot,55,3,mish,0.1,True,0.0351479057884642,0.0497535408634606,0.0094655037444798,adamw,False,
absolute,onehot,56,3,mish,0.1,True,0.0326176085307271,0.0511839917928696,0.0146522779320245,adamw,False,
absolute,onehot,55,4,mish,0.1,True,0.0345927667414004,0.0546551886587674,0.0130313492966951,adamw,False,
absolute,onehot,53,3,mish,0.1,True,0.040441839895764,0.0522940802582607,0.0156042998169106,adamw,False,
absolute,onehot,52,4,mish,0.1,True,0.0300473927724724,0.0564299984662937,0.0184605555121342,adamw,False,
absolute,onehot,50,3,mish,0.1,True,0.0432374775351501,0.0533515436616196,0.0135084899749954,adamw,False,
absolute,onehot,56,4,mish,0.1,True,0.0363910262127818,0.057022874671612,0.0106532201521984,adamw,False,
absolute,onehot,54,3,mish,0.1,True,0.0458097678114676,0.058901930629264,0.0223074339114863,adamw,False,
absolute,onehot,55,4,gelu,0.1,True,0.0023747975076328,0.0617835580807143,0.019111198986708,adamw,False,
absolute,onehot,57,3,mish,0.1,True,0.0390463324665078,0.0564458516275683,0.0142237564507462,adamw,False,
absolute,onehot,60,4,gelu,0.2,True,0.034345658108269,0.058093018602327,0.0103699424957921,adamw,False,
absolute,onehot,51,3,gelu,0.1,True,0.0499018615406923,0.0522311709601967,0.0112946137670694,adamw,False,
absolute,onehot,53,4,mish,0.1,True,0.0413547480394017,0.0565891567917964,0.0133305821323384,adamw,False,
absolute,onehot,53,3,gelu,0.1,True,0.0443944141710769,0.056485787693841,0.0169079227652486,adamw,False,
absolute,onehot,35,4,gelu,0.1,True,0.0293309306201971,0.0600190042906977,0.0197961452618671,adamw,False,
absolute,onehot,50,3,mish,0.1,True,0.0326857680329613,0.0550228242339009,0.0217613722391085,adamw,False,
absolute,onehot,61,4,gelu,0.1,True,0.0375806842634069,0.0562506873023877,0.0046146504313636,adamw,False,
absolute,onehot,59,3,gelu,0.1,True,0.0398160670369668,0.0535286859339271,0.0177357908825006,adamw,False,
absolute,onehot,55,4,mish,0.1,True,0.0348703171164193,0.0547275181047,0.0149340415963663,adamw,False,
absolute,onehot,52,3,gelu,0.1,True,0.0434264049380324,0.053983982389074,0.0095932010915999,adamw,False,
absolute,onehot,54,5,leakyrelu,0.1,True,0.0383626153524967,0.052761314201642,0.0085331716763863,adamw,False,
absolute,onehot,56,3,gelu,0.1,True,0.0463697799649633,0.0544025880912203,0.0092286692645051,adamw,False,
absolute,onehot,48,4,gelu,0.2,True,0.0317772546022345,0.0524346005932361,0.0088379670422468,adamw,False,
absolute,onehot,51,4,mish,0.1,True,0.0355528954337282,0.0543076947562931,0.0153683860623577,adamw,False,
absolute,onehot,59,3,gelu,0.1,True,0.0416857888525515,0.0617371314195869,0.0283279017757759,adamw,False,
absolute,onehot,60,5,gelu,0.1,True,0.0396780535926635,0.0714189889554778,0.0240759846375356,adamw,False,
absolute,onehot,57,4,mish,0.1,True,0.0297857204604749,0.0570641446062136,0.0210020041890374,adamw,False,
absolute,onehot,55,3,gelu,0.1,True,0.0372332205178956,0.0530814915151082,0.0111059069113522,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.046502455397009,0.0569966398059199,0.010259603917228,adamw,False,
absolute,onehot,53,3,mish,0.1,True,0.0334771481091438,0.0515537195975547,0.0104339949426818,adamw,False,
absolute,onehot,61,4,gelu,0.1,True,0.0427426543224969,0.0595447562566771,0.0120067253097119,adamw,False,
absolute,onehot,58,3,gelu,0.1,True,0.0278076342730163,0.051557974299272,0.0133693983228819,adamw,False,
absolute,onehot,53,5,mish,0.1,True,0.0360317626820284,0.0543255937952997,0.0094612419461477,adamw,False,
absolute,onehot,49,4,gelu,0.1,True,0.0400097371347312,0.0510817142198397,0.0125753448638655,adamw,False,
absolute,onehot,54,3,gelu,0.2,True,0.0441108411377374,0.0577387817587217,0.0093995387502833,adamw,False,
absolute,onehot,59,4,mish,0.1,True,0.0316585060616314,0.0495062211578436,0.0093382134413023,adamw,False,
absolute,onehot,59,3,mish,0.1,True,0.031049104254729,0.055733744270505,0.0207497840683585,adamw,False,
absolute,onehot,60,4,mish,0.1,True,0.0328204144683018,0.0534908445075936,0.0142735458876678,adamw,False,
absolute,onehot,58,3,mish,0.1,True,0.0287786790988865,0.0498679154616263,0.017412132010395,adamw,False,
absolute,onehot,59,3,mish,0.1,True,0.0278474867847186,0.0582454763960762,0.0264086147427493,adamw,False,
absolute,onehot,58,3,mish,0.1,True,0.0259842052917004,0.0566350059501424,0.0266279748964642,adamw,False,
absolute,onehot,61,3,mish,0.1,True,0.0295631964208144,0.0522195491130635,0.0145230011961011,adamw,False,
absolute,onehot,62,3,mish,0.1,True,0.0356760677604387,0.0524132490409864,0.0107596274689424,adamw,False,
absolute,onehot,60,3,mish,0.1,True,0.0378991268568441,0.0560122821871769,0.0136054747079894,adamw,False,
absolute,onehot,57,3,mish,0.1,True,0.0343146306188937,0.0490609424288368,0.0084169679865131,adamw,False,
absolute,onehot,57,3,mish,0.1,True,0.0335834837346434,0.0522435891281604,0.0152978134202559,adamw,False,
absolute,onehot,58,3,mish,0.0,True,0.0383509545735788,0.0565670976569257,0.0231229784261441,adamw,False,
absolute,onehot,58,3,mish,0.1,True,0.0412239658998586,0.056920354348433,0.0145985636746528,adamw,False,
absolute,onehot,43,3,mish,0.2,True,0.0357302661668396,0.0548250474709833,0.0142791313734001,adamw,False,
absolute,onehot,59,3,mish,0.1,True,0.0040862663772485,0.0578648343124738,0.0162973556963846,adamw,False,
absolute,onehot,57,3,mish,0.1,True,0.033894596006457,0.0554328361190803,0.0192097796607882,adamw,False,
absolute,onehot,63,5,mish,0.1,True,0.0499487115722929,0.0805459654624442,0.0233023689448934,adamw,False,
absolute,onehot,60,3,mish,0.1,True,0.0410150597626302,0.0494312953168629,0.0101859034355641,adamw,False,
